"","Units","scenario","year","market","value"
"4559","1990$/tC","3. UNIFORM30",2030,"European Free Trade AssociationCO2_LUC",5.7221
"4560","1990$/tC","3. UNIFORM30",2030,"IndiaCO2",447.579
"4561","1990$/tC","3. UNIFORM30",2030,"IndiaCO2_LUC",8.95158
"4562","1990$/tC","3. UNIFORM30",2030,"IndonesiaCO2",326.918
"4563","1990$/tC","3. UNIFORM30",2030,"IndonesiaCO2_LUC",6.53836
"4564","1990$/tC","3. UNIFORM30",2030,"JapanCO2",436.421
"4565","1990$/tC","3. UNIFORM30",2030,"JapanCO2_LUC",8.72841
"4566","1990$/tC","3. UNIFORM30",2030,"MexicoCO2",439.99
"4567","1990$/tC","3. UNIFORM30",2030,"MexicoCO2_LUC",8.79979
"4568","1990$/tC","3. UNIFORM30",2030,"Middle EastCO2",523.543
"4569","1990$/tC","3. UNIFORM30",2030,"Middle EastCO2_LUC",10.4709
"4570","1990$/tC","3. UNIFORM30",2030,"PakistanCO2",641.179
"4571","1990$/tC","3. UNIFORM30",2030,"PakistanCO2_LUC",12.8236
"4572","1990$/tC","3. UNIFORM30",2030,"RussiaCO2",362.647
"4573","1990$/tC","3. UNIFORM30",2030,"RussiaCO2_LUC",7.25294
"4574","1990$/tC","3. UNIFORM30",2030,"South AfricaCO2",324.604
"4575","1990$/tC","3. UNIFORM30",2030,"South AfricaCO2_LUC",6.49208
"4576","1990$/tC","3. UNIFORM30",2030,"South America_NorthernCO2",694.838
"4577","1990$/tC","3. UNIFORM30",2030,"South America_NorthernCO2_LUC",13.8968
"4578","1990$/tC","3. UNIFORM30",2030,"South America_SouthernCO2",509.131
"4579","1990$/tC","3. UNIFORM30",2030,"South America_SouthernCO2_LUC",10.1826
"4580","1990$/tC","3. UNIFORM30",2030,"South AsiaCO2",614.606
"4581","1990$/tC","3. UNIFORM30",2030,"South AsiaCO2_LUC",12.2921
"4582","1990$/tC","3. UNIFORM30",2030,"South KoreaCO2",338.206
"4583","1990$/tC","3. UNIFORM30",2030,"South KoreaCO2_LUC",6.76411
"4584","1990$/tC","3. UNIFORM30",2030,"Southeast AsiaCO2",474.579
"4585","1990$/tC","3. UNIFORM30",2030,"Southeast AsiaCO2_LUC",9.49158
"4586","1990$/tC","3. UNIFORM30",2030,"TaiwanCO2",574.857
"4587","1990$/tC","3. UNIFORM30",2030,"USACO2",389.194
"4588","1990$/tC","3. UNIFORM30",2030,"USACO2_LUC",7.78389
"4589","1990$/tC","3. UNIFORM30",2035,"Africa_EasternCO2",613.204
"4590","1990$/tC","3. UNIFORM30",2035,"Africa_EasternCO2_LUC",30.6602
"4591","1990$/tC","3. UNIFORM30",2035,"Africa_NorthernCO2",688.915
"4592","1990$/tC","3. UNIFORM30",2035,"Africa_NorthernCO2_LUC",34.4457
"4593","1990$/tC","3. UNIFORM30",2035,"Africa_SouthernCO2",648.892
"4594","1990$/tC","3. UNIFORM30",2035,"Africa_SouthernCO2_LUC",32.4446
"4595","1990$/tC","3. UNIFORM30",2035,"Africa_WesternCO2",408.163
"4596","1990$/tC","3. UNIFORM30",2035,"Africa_WesternCO2_LUC",20.4081
"4597","1990$/tC","3. UNIFORM30",2035,"ArgentinaCO2",559.976
"4598","1990$/tC","3. UNIFORM30",2035,"ArgentinaCO2_LUC",27.9988
"4599","1990$/tC","3. UNIFORM30",2035,"Australia_NZCO2",583.199
"4600","1990$/tC","3. UNIFORM30",2035,"Australia_NZCO2_LUC",29.1599
"4601","1990$/tC","3. UNIFORM30",2035,"BrazilCO2",452.107
"4602","1990$/tC","3. UNIFORM30",2035,"BrazilCO2_LUC",22.6053
"4603","1990$/tC","3. UNIFORM30",2035,"CanadaCO2",536.414
"4604","1990$/tC","3. UNIFORM30",2035,"CanadaCO2_LUC",26.8207
"4605","1990$/tC","3. UNIFORM30",2035,"Central America and CaribbeanCO2",579.812
"4606","1990$/tC","3. UNIFORM30",2035,"Central America and CaribbeanCO2_LUC",28.9906
"4607","1990$/tC","3. UNIFORM30",2035,"Central AsiaCO2",605.366
"4608","1990$/tC","3. UNIFORM30",2035,"Central AsiaCO2_LUC",30.2683
"4609","1990$/tC","3. UNIFORM30",2035,"ChinaCO2",489.698
"4610","1990$/tC","3. UNIFORM30",2035,"ChinaCO2_LUC",24.4849
"4611","1990$/tC","3. UNIFORM30",2035,"ColombiaCO2",469.176
"4612","1990$/tC","3. UNIFORM30",2035,"ColombiaCO2_LUC",23.4588
"4613","1990$/tC","3. UNIFORM30",2035,"EU-12CO2",529.442
"4614","1990$/tC","3. UNIFORM30",2035,"EU-15CO2",521.311
"4615","1990$/tC","3. UNIFORM30",2035,"EUCO2_LUC",26.4721
"4616","1990$/tC","3. UNIFORM30",2035,"Europe_EasternCO2",575.884
"4617","1990$/tC","3. UNIFORM30",2035,"Europe_EasternCO2_LUC",28.7942
"4618","1990$/tC","3. UNIFORM30",2035,"Europe_Non_EUCO2",509.857
"4619","1990$/tC","3. UNIFORM30",2035,"Europe_Non_EUCO2_LUC",25.4929
"4620","1990$/tC","3. UNIFORM30",2035,"European Free Trade AssociationCO2",410.903
"4621","1990$/tC","3. UNIFORM30",2035,"European Free Trade AssociationCO2_LUC",20.5451
"4622","1990$/tC","3. UNIFORM30",2035,"IndiaCO2",600.169
"4623","1990$/tC","3. UNIFORM30",2035,"IndiaCO2_LUC",30.0084
"4624","1990$/tC","3. UNIFORM30",2035,"IndonesiaCO2",397.107
"4625","1990$/tC","3. UNIFORM30",2035,"IndonesiaCO2_LUC",19.8554
"4626","1990$/tC","3. UNIFORM30",2035,"JapanCO2",537.259
"4627","1990$/tC","3. UNIFORM30",2035,"JapanCO2_LUC",26.8629
"4628","1990$/tC","3. UNIFORM30",2035,"MexicoCO2",515.991
"4629","1990$/tC","3. UNIFORM30",2035,"MexicoCO2_LUC",25.7996
"4630","1990$/tC","3. UNIFORM30",2035,"Middle EastCO2",620.939
"4631","1990$/tC","3. UNIFORM30",2035,"Middle EastCO2_LUC",31.047
"4632","1990$/tC","3. UNIFORM30",2035,"PakistanCO2",765.071
"4633","1990$/tC","3. UNIFORM30",2035,"PakistanCO2_LUC",38.2536
"4634","1990$/tC","3. UNIFORM30",2035,"RussiaCO2",441.592
"4635","1990$/tC","3. UNIFORM30",2035,"RussiaCO2_LUC",22.0796
"4636","1990$/tC","3. UNIFORM30",2035,"South AfricaCO2",397.992
"4637","1990$/tC","3. UNIFORM30",2035,"South AfricaCO2_LUC",19.8996
"4638","1990$/tC","3. UNIFORM30",2035,"South America_NorthernCO2",766.534
"4639","1990$/tC","3. UNIFORM30",2035,"South America_NorthernCO2_LUC",38.3267
"4640","1990$/tC","3. UNIFORM30",2035,"South America_SouthernCO2",578.108
"4641","1990$/tC","3. UNIFORM30",2035,"South America_SouthernCO2_LUC",28.9054
"4642","1990$/tC","3. UNIFORM30",2035,"South AsiaCO2",737.535
"4643","1990$/tC","3. UNIFORM30",2035,"South AsiaCO2_LUC",36.8768
"4644","1990$/tC","3. UNIFORM30",2035,"South KoreaCO2",460.981
"4645","1990$/tC","3. UNIFORM30",2035,"South KoreaCO2_LUC",23.049
"4646","1990$/tC","3. UNIFORM30",2035,"Southeast AsiaCO2",557.632
"4647","1990$/tC","3. UNIFORM30",2035,"Southeast AsiaCO2_LUC",27.8816
"4648","1990$/tC","3. UNIFORM30",2035,"TaiwanCO2",683.304
"4649","1990$/tC","3. UNIFORM30",2035,"USACO2",484.558
"4650","1990$/tC","3. UNIFORM30",2035,"USACO2_LUC",24.2279
"4651","1990$/tC","3. UNIFORM30",2040,"Africa_EasternCO2",671.293
"4652","1990$/tC","3. UNIFORM30",2040,"Africa_EasternCO2_LUC",67.1293
"4653","1990$/tC","3. UNIFORM30",2040,"Africa_NorthernCO2",813.261
"4654","1990$/tC","3. UNIFORM30",2040,"Africa_NorthernCO2_LUC",81.3261
"4655","1990$/tC","3. UNIFORM30",2040,"Africa_SouthernCO2",482.563
"4656","1990$/tC","3. UNIFORM30",2040,"Africa_SouthernCO2_LUC",48.2563
"4657","1990$/tC","3. UNIFORM30",2040,"Africa_WesternCO2",536.802
"4658","1990$/tC","3. UNIFORM30",2040,"Africa_WesternCO2_LUC",53.6802
"4659","1990$/tC","3. UNIFORM30",2040,"ArgentinaCO2",658.26
"4660","1990$/tC","3. UNIFORM30",2040,"ArgentinaCO2_LUC",65.826
"4661","1990$/tC","3. UNIFORM30",2040,"Australia_NZCO2",696.171
"4662","1990$/tC","3. UNIFORM30",2040,"Australia_NZCO2_LUC",69.6171
"4663","1990$/tC","3. UNIFORM30",2040,"BrazilCO2",532.271
"4664","1990$/tC","3. UNIFORM30",2040,"BrazilCO2_LUC",53.2271
"4665","1990$/tC","3. UNIFORM30",2040,"CanadaCO2",641.683
"4666","1990$/tC","3. UNIFORM30",2040,"CanadaCO2_LUC",64.1683
"4667","1990$/tC","3. UNIFORM30",2040,"Central America and CaribbeanCO2",635.954
"4668","1990$/tC","3. UNIFORM30",2040,"Central America and CaribbeanCO2_LUC",63.5954
"4669","1990$/tC","3. UNIFORM30",2040,"Central AsiaCO2",708.769
"4670","1990$/tC","3. UNIFORM30",2040,"Central AsiaCO2_LUC",70.8769
"4671","1990$/tC","3. UNIFORM30",2040,"ChinaCO2",626.469
"4672","1990$/tC","3. UNIFORM30",2040,"ChinaCO2_LUC",62.6469
"4673","1990$/tC","3. UNIFORM30",2040,"ColombiaCO2",538.676
"4674","1990$/tC","3. UNIFORM30",2040,"ColombiaCO2_LUC",53.8676
"4675","1990$/tC","3. UNIFORM30",2040,"EU-12CO2",664.036
"4676","1990$/tC","3. UNIFORM30",2040,"EU-15CO2",647.726
"4677","1990$/tC","3. UNIFORM30",2040,"EUCO2_LUC",66.4036
"4678","1990$/tC","3. UNIFORM30",2040,"Europe_EasternCO2",704.533
"4679","1990$/tC","3. UNIFORM30",2040,"Europe_EasternCO2_LUC",70.4533
"4680","1990$/tC","3. UNIFORM30",2040,"Europe_Non_EUCO2",635.108
"4681","1990$/tC","3. UNIFORM30",2040,"Europe_Non_EUCO2_LUC",63.5108
"4682","1990$/tC","3. UNIFORM30",2040,"European Free Trade AssociationCO2",517.598
"4683","1990$/tC","3. UNIFORM30",2040,"European Free Trade AssociationCO2_LUC",51.7598
"4684","1990$/tC","3. UNIFORM30",2040,"IndiaCO2",750.514
"4685","1990$/tC","3. UNIFORM30",2040,"IndiaCO2_LUC",75.0514
"4686","1990$/tC","3. UNIFORM30",2040,"IndonesiaCO2",523.699
"4687","1990$/tC","3. UNIFORM30",2040,"IndonesiaCO2_LUC",52.3699
"4688","1990$/tC","3. UNIFORM30",2040,"JapanCO2",664.334
"4689","1990$/tC","3. UNIFORM30",2040,"JapanCO2_LUC",66.4334
"4690","1990$/tC","3. UNIFORM30",2040,"MexicoCO2",593.727
"4691","1990$/tC","3. UNIFORM30",2040,"MexicoCO2_LUC",59.3727
"4692","1990$/tC","3. UNIFORM30",2040,"Middle EastCO2",725.704
"4693","1990$/tC","3. UNIFORM30",2040,"Middle EastCO2_LUC",72.5704
"4694","1990$/tC","3. UNIFORM30",2040,"PakistanCO2",866
"4695","1990$/tC","3. UNIFORM30",2040,"PakistanCO2_LUC",86.6
"4696","1990$/tC","3. UNIFORM30",2040,"RussiaCO2",535.653
"4697","1990$/tC","3. UNIFORM30",2040,"RussiaCO2_LUC",53.5653
"4698","1990$/tC","3. UNIFORM30",2040,"South AfricaCO2",601.643
"4699","1990$/tC","3. UNIFORM30",2040,"South AfricaCO2_LUC",60.1643
"4700","1990$/tC","3. UNIFORM30",2040,"South America_NorthernCO2",834.617
"4701","1990$/tC","3. UNIFORM30",2040,"South America_NorthernCO2_LUC",83.4617
"4702","1990$/tC","3. UNIFORM30",2040,"South America_SouthernCO2",658.715
"4703","1990$/tC","3. UNIFORM30",2040,"South America_SouthernCO2_LUC",65.8715
"4704","1990$/tC","3. UNIFORM30",2040,"South AsiaCO2",854.116
"4705","1990$/tC","3. UNIFORM30",2040,"South AsiaCO2_LUC",85.4116
"4706","1990$/tC","3. UNIFORM30",2040,"South KoreaCO2",674.133
"4707","1990$/tC","3. UNIFORM30",2040,"South KoreaCO2_LUC",67.4133
"4708","1990$/tC","3. UNIFORM30",2040,"Southeast AsiaCO2",657.28
"4709","1990$/tC","3. UNIFORM30",2040,"Southeast AsiaCO2_LUC",65.728
"4710","1990$/tC","3. UNIFORM30",2040,"TaiwanCO2",798.488
"4711","1990$/tC","3. UNIFORM30",2040,"USACO2",582.178
"4712","1990$/tC","3. UNIFORM30",2040,"USACO2_LUC",58.2178
"4713","1990$/tC","3. UNIFORM30",2045,"Africa_EasternCO2",790.657
"4714","1990$/tC","3. UNIFORM30",2045,"Africa_EasternCO2_LUC",118.599
"4715","1990$/tC","3. UNIFORM30",2045,"Africa_NorthernCO2",937
"4716","1990$/tC","3. UNIFORM30",2045,"Africa_NorthernCO2_LUC",140.55
"4717","1990$/tC","3. UNIFORM30",2045,"Africa_SouthernCO2",568.781
"4718","1990$/tC","3. UNIFORM30",2045,"Africa_SouthernCO2_LUC",85.3172
"4719","1990$/tC","3. UNIFORM30",2045,"Africa_WesternCO2",744.556
"4720","1990$/tC","3. UNIFORM30",2045,"Africa_WesternCO2_LUC",111.683
"4721","1990$/tC","3. UNIFORM30",2045,"ArgentinaCO2",668.122
"4722","1990$/tC","3. UNIFORM30",2045,"ArgentinaCO2_LUC",100.218
"4723","1990$/tC","3. UNIFORM30",2045,"Australia_NZCO2",737.509
"4724","1990$/tC","3. UNIFORM30",2045,"Australia_NZCO2_LUC",110.626
"4725","1990$/tC","3. UNIFORM30",2045,"BrazilCO2",525.463
"4726","1990$/tC","3. UNIFORM30",2045,"BrazilCO2_LUC",78.8195
"4727","1990$/tC","3. UNIFORM30",2045,"CanadaCO2",658.595
"4728","1990$/tC","3. UNIFORM30",2045,"CanadaCO2_LUC",98.7892
"4729","1990$/tC","3. UNIFORM30",2045,"Central America and CaribbeanCO2",701.909
"4730","1990$/tC","3. UNIFORM30",2045,"Central America and CaribbeanCO2_LUC",105.286
"4731","1990$/tC","3. UNIFORM30",2045,"Central AsiaCO2",815.001
"4732","1990$/tC","3. UNIFORM30",2045,"Central AsiaCO2_LUC",122.25
"4733","1990$/tC","3. UNIFORM30",2045,"ChinaCO2",763.575
"4734","1990$/tC","3. UNIFORM30",2045,"ChinaCO2_LUC",114.536
"4735","1990$/tC","3. UNIFORM30",2045,"ColombiaCO2",624.242
"4736","1990$/tC","3. UNIFORM30",2045,"ColombiaCO2_LUC",93.6363
"4737","1990$/tC","3. UNIFORM30",2045,"EU-12CO2",715.295
"4738","1990$/tC","3. UNIFORM30",2045,"EU-15CO2",681.676
"4739","1990$/tC","3. UNIFORM30",2045,"EUCO2_LUC",107.294
"4740","1990$/tC","3. UNIFORM30",2045,"Europe_EasternCO2",841.026
"4741","1990$/tC","3. UNIFORM30",2045,"Europe_EasternCO2_LUC",126.154
"4742","1990$/tC","3. UNIFORM30",2045,"Europe_Non_EUCO2",768.599
"4743","1990$/tC","3. UNIFORM30",2045,"Europe_Non_EUCO2_LUC",115.29
"4744","1990$/tC","3. UNIFORM30",2045,"European Free Trade AssociationCO2",608.258
"4745","1990$/tC","3. UNIFORM30",2045,"European Free Trade AssociationCO2_LUC",91.2386
"4746","1990$/tC","3. UNIFORM30",2045,"IndiaCO2",883.053
"4747","1990$/tC","3. UNIFORM30",2045,"IndiaCO2_LUC",132.458
"4748","1990$/tC","3. UNIFORM30",2045,"IndonesiaCO2",663.739
"4749","1990$/tC","3. UNIFORM30",2045,"IndonesiaCO2_LUC",99.5608
"4750","1990$/tC","3. UNIFORM30",2045,"JapanCO2",588.814
"4751","1990$/tC","3. UNIFORM30",2045,"JapanCO2_LUC",88.3221
"4752","1990$/tC","3. UNIFORM30",2045,"MexicoCO2",562.217
"4753","1990$/tC","3. UNIFORM30",2045,"MexicoCO2_LUC",84.3326
"4754","1990$/tC","3. UNIFORM30",2045,"Middle EastCO2",748.374
"4755","1990$/tC","3. UNIFORM30",2045,"Middle EastCO2_LUC",112.256
"4756","1990$/tC","3. UNIFORM30",2045,"PakistanCO2",923.617
"4757","1990$/tC","3. UNIFORM30",2045,"PakistanCO2_LUC",138.543
"4758","1990$/tC","3. UNIFORM30",2045,"RussiaCO2",654.988
"4759","1990$/tC","3. UNIFORM30",2045,"RussiaCO2_LUC",98.2483
"4760","1990$/tC","3. UNIFORM30",2045,"South AfricaCO2",880.633
"4761","1990$/tC","3. UNIFORM30",2045,"South AfricaCO2_LUC",132.095
"4762","1990$/tC","3. UNIFORM30",2045,"South America_NorthernCO2",901.714
"4763","1990$/tC","3. UNIFORM30",2045,"South America_NorthernCO2_LUC",135.257
"4764","1990$/tC","3. UNIFORM30",2045,"South America_SouthernCO2",647.106
"4765","1990$/tC","3. UNIFORM30",2045,"South America_SouthernCO2_LUC",97.0659
"4766","1990$/tC","3. UNIFORM30",2045,"South AsiaCO2",952.886
"4767","1990$/tC","3. UNIFORM30",2045,"South AsiaCO2_LUC",142.933
"4768","1990$/tC","3. UNIFORM30",2045,"South KoreaCO2",836.816
"4769","1990$/tC","3. UNIFORM30",2045,"South KoreaCO2_LUC",125.522
"4770","1990$/tC","3. UNIFORM30",2045,"Southeast AsiaCO2",749.693
"4771","1990$/tC","3. UNIFORM30",2045,"Southeast AsiaCO2_LUC",112.454
"4772","1990$/tC","3. UNIFORM30",2045,"TaiwanCO2",702.406
"4773","1990$/tC","3. UNIFORM30",2045,"USACO2",679.513
"4774","1990$/tC","3. UNIFORM30",2045,"USACO2_LUC",101.927
"4775","1990$/tC","3. UNIFORM30",2050,"Africa_EasternCO2",934.816
"4776","1990$/tC","3. UNIFORM30",2050,"Africa_EasternCO2_LUC",186.963
"4777","1990$/tC","3. UNIFORM30",2050,"Africa_NorthernCO2",1032.81
"4778","1990$/tC","3. UNIFORM30",2050,"Africa_NorthernCO2_LUC",206.562
"4779","1990$/tC","3. UNIFORM30",2050,"Africa_SouthernCO2",856.732
"4780","1990$/tC","3. UNIFORM30",2050,"Africa_SouthernCO2_LUC",171.346
"4781","1990$/tC","3. UNIFORM30",2050,"Africa_WesternCO2",1002.36
"4782","1990$/tC","3. UNIFORM30",2050,"Africa_WesternCO2_LUC",200.472
"4783","1990$/tC","3. UNIFORM30",2050,"ArgentinaCO2",698.708
"4784","1990$/tC","3. UNIFORM30",2050,"ArgentinaCO2_LUC",139.742
"4785","1990$/tC","3. UNIFORM30",2050,"Australia_NZCO2",741.439
"4786","1990$/tC","3. UNIFORM30",2050,"Australia_NZCO2_LUC",148.288
"4787","1990$/tC","3. UNIFORM30",2050,"BrazilCO2",613.985
"4788","1990$/tC","3. UNIFORM30",2050,"BrazilCO2_LUC",122.797
"4789","1990$/tC","3. UNIFORM30",2050,"CanadaCO2",703.457
"4790","1990$/tC","3. UNIFORM30",2050,"CanadaCO2_LUC",140.691
"4791","1990$/tC","3. UNIFORM30",2050,"Central America and CaribbeanCO2",714.579
"4792","1990$/tC","3. UNIFORM30",2050,"Central America and CaribbeanCO2_LUC",142.916
"4793","1990$/tC","3. UNIFORM30",2050,"Central AsiaCO2",924.225
"4794","1990$/tC","3. UNIFORM30",2050,"Central AsiaCO2_LUC",184.845
"4795","1990$/tC","3. UNIFORM30",2050,"ChinaCO2",918.668
"4796","1990$/tC","3. UNIFORM30",2050,"ChinaCO2_LUC",183.734
"4797","1990$/tC","3. UNIFORM30",2050,"ColombiaCO2",737.077
"4798","1990$/tC","3. UNIFORM30",2050,"ColombiaCO2_LUC",147.415
"4799","1990$/tC","3. UNIFORM30",2050,"EU-12CO2",743.065
"4800","1990$/tC","3. UNIFORM30",2050,"EU-15CO2",738.117
"4801","1990$/tC","3. UNIFORM30",2050,"EUCO2_LUC",148.613
"4802","1990$/tC","3. UNIFORM30",2050,"Europe_EasternCO2",1004.17
"4803","1990$/tC","3. UNIFORM30",2050,"Europe_EasternCO2_LUC",200.834
"4804","1990$/tC","3. UNIFORM30",2050,"Europe_Non_EUCO2",946.195
"4805","1990$/tC","3. UNIFORM30",2050,"Europe_Non_EUCO2_LUC",189.239
"4806","1990$/tC","3. UNIFORM30",2050,"European Free Trade AssociationCO2",602.013
"4807","1990$/tC","3. UNIFORM30",2050,"European Free Trade AssociationCO2_LUC",120.403
"4808","1990$/tC","3. UNIFORM30",2050,"IndiaCO2",1007.39
"4809","1990$/tC","3. UNIFORM30",2050,"IndiaCO2_LUC",201.479
"4810","1990$/tC","3. UNIFORM30",2050,"IndonesiaCO2",849.242
"4811","1990$/tC","3. UNIFORM30",2050,"IndonesiaCO2_LUC",169.848
"4812","1990$/tC","3. UNIFORM30",2050,"JapanCO2",638.962
"4813","1990$/tC","3. UNIFORM30",2050,"JapanCO2_LUC",127.792
"4814","1990$/tC","3. UNIFORM30",2050,"MexicoCO2",644.009
"4815","1990$/tC","3. UNIFORM30",2050,"MexicoCO2_LUC",128.802
"4816","1990$/tC","3. UNIFORM30",2050,"Middle EastCO2",881.379
"4817","1990$/tC","3. UNIFORM30",2050,"Middle EastCO2_LUC",176.276
"4818","1990$/tC","3. UNIFORM30",2050,"PakistanCO2",1052.98
"4819","1990$/tC","3. UNIFORM30",2050,"PakistanCO2_LUC",210.595
"4820","1990$/tC","3. UNIFORM30",2050,"RussiaCO2",797.289
"4821","1990$/tC","3. UNIFORM30",2050,"RussiaCO2_LUC",159.458
"4822","1990$/tC","3. UNIFORM30",2050,"South AfricaCO2",1076.01
"4823","1990$/tC","3. UNIFORM30",2050,"South AfricaCO2_LUC",215.202
"4824","1990$/tC","3. UNIFORM30",2050,"South America_NorthernCO2",981.949
"4825","1990$/tC","3. UNIFORM30",2050,"South America_NorthernCO2_LUC",196.39
"4826","1990$/tC","3. UNIFORM30",2050,"South America_SouthernCO2",776.285
"4827","1990$/tC","3. UNIFORM30",2050,"South America_SouthernCO2_LUC",155.257
"4828","1990$/tC","3. UNIFORM30",2050,"South AsiaCO2",1058.72
"4829","1990$/tC","3. UNIFORM30",2050,"South AsiaCO2_LUC",211.745
"4830","1990$/tC","3. UNIFORM30",2050,"South KoreaCO2",1001.73
"4831","1990$/tC","3. UNIFORM30",2050,"South KoreaCO2_LUC",200.347
"4832","1990$/tC","3. UNIFORM30",2050,"Southeast AsiaCO2",873.599
"4833","1990$/tC","3. UNIFORM30",2050,"Southeast AsiaCO2_LUC",174.72
"4834","1990$/tC","3. UNIFORM30",2050,"TaiwanCO2",747.085
"4835","1990$/tC","3. UNIFORM30",2050,"USACO2",799.378
"4836","1990$/tC","3. UNIFORM30",2050,"USACO2_LUC",159.876
"4837","1990$/tC","3. UNIFORM30",2055,"Africa_EasternCO2",998.359
"4838","1990$/tC","3. UNIFORM30",2055,"Africa_EasternCO2_LUC",249.59
"4839","1990$/tC","3. UNIFORM30",2055,"Africa_NorthernCO2",1079.66
"4840","1990$/tC","3. UNIFORM30",2055,"Africa_NorthernCO2_LUC",269.916
"4841","1990$/tC","3. UNIFORM30",2055,"Africa_SouthernCO2",1028.94
"4842","1990$/tC","3. UNIFORM30",2055,"Africa_SouthernCO2_LUC",257.235
"4843","1990$/tC","3. UNIFORM30",2055,"Africa_WesternCO2",1088.34
"4844","1990$/tC","3. UNIFORM30",2055,"Africa_WesternCO2_LUC",272.085
"4845","1990$/tC","3. UNIFORM30",2055,"ArgentinaCO2",733.046
"4846","1990$/tC","3. UNIFORM30",2055,"ArgentinaCO2_LUC",183.262
"4847","1990$/tC","3. UNIFORM30",2055,"Australia_NZCO2",777.11
"4848","1990$/tC","3. UNIFORM30",2055,"Australia_NZCO2_LUC",194.278
"4849","1990$/tC","3. UNIFORM30",2055,"BrazilCO2",626.653
"4850","1990$/tC","3. UNIFORM30",2055,"BrazilCO2_LUC",156.663
"4851","1990$/tC","3. UNIFORM30",2055,"CanadaCO2",750.622
"4852","1990$/tC","3. UNIFORM30",2055,"CanadaCO2_LUC",187.655
"4853","1990$/tC","3. UNIFORM30",2055,"Central America and CaribbeanCO2",745.693
"4854","1990$/tC","3. UNIFORM30",2055,"Central America and CaribbeanCO2_LUC",186.423
"4855","1990$/tC","3. UNIFORM30",2055,"Central AsiaCO2",956.465
"4856","1990$/tC","3. UNIFORM30",2055,"Central AsiaCO2_LUC",239.116
"4857","1990$/tC","3. UNIFORM30",2055,"ChinaCO2",905.825
"4858","1990$/tC","3. UNIFORM30",2055,"ChinaCO2_LUC",226.456
"4859","1990$/tC","3. UNIFORM30",2055,"ColombiaCO2",699.877
"4860","1990$/tC","3. UNIFORM30",2055,"ColombiaCO2_LUC",174.969
"4861","1990$/tC","3. UNIFORM30",2055,"EU-12CO2",789.954
"4862","1990$/tC","3. UNIFORM30",2055,"EU-15CO2",782.513
"4863","1990$/tC","3. UNIFORM30",2055,"EUCO2_LUC",197.488
"4864","1990$/tC","3. UNIFORM30",2055,"Europe_EasternCO2",1054.35
"4865","1990$/tC","3. UNIFORM30",2055,"Europe_EasternCO2_LUC",263.588
"4866","1990$/tC","3. UNIFORM30",2055,"Europe_Non_EUCO2",1036.66
"4867","1990$/tC","3. UNIFORM30",2055,"Europe_Non_EUCO2_LUC",259.164
"4868","1990$/tC","3. UNIFORM30",2055,"European Free Trade AssociationCO2",634.769
"4869","1990$/tC","3. UNIFORM30",2055,"European Free Trade AssociationCO2_LUC",158.692
"4870","1990$/tC","3. UNIFORM30",2055,"IndiaCO2",956.963
"4871","1990$/tC","3. UNIFORM30",2055,"IndiaCO2_LUC",239.241
"4872","1990$/tC","3. UNIFORM30",2055,"IndonesiaCO2",843.648
"4873","1990$/tC","3. UNIFORM30",2055,"IndonesiaCO2_LUC",210.912
"4874","1990$/tC","3. UNIFORM30",2055,"JapanCO2",685.751
"4875","1990$/tC","3. UNIFORM30",2055,"JapanCO2_LUC",171.438
"4876","1990$/tC","3. UNIFORM30",2055,"MexicoCO2",689.928
"4877","1990$/tC","3. UNIFORM30",2055,"MexicoCO2_LUC",172.482
"4878","1990$/tC","3. UNIFORM30",2055,"Middle EastCO2",966.576
"4879","1990$/tC","3. UNIFORM30",2055,"Middle EastCO2_LUC",241.644
"4880","1990$/tC","3. UNIFORM30",2055,"PakistanCO2",1100.31
"4881","1990$/tC","3. UNIFORM30",2055,"PakistanCO2_LUC",275.079
"4882","1990$/tC","3. UNIFORM30",2055,"RussiaCO2",866.656
"4883","1990$/tC","3. UNIFORM30",2055,"RussiaCO2_LUC",216.664
"4884","1990$/tC","3. UNIFORM30",2055,"South AfricaCO2",941.074
"4885","1990$/tC","3. UNIFORM30",2055,"South AfricaCO2_LUC",235.269
"4886","1990$/tC","3. UNIFORM30",2055,"South America_NorthernCO2",1014.07
"4887","1990$/tC","3. UNIFORM30",2055,"South America_NorthernCO2_LUC",253.518
"4888","1990$/tC","3. UNIFORM30",2055,"South America_SouthernCO2",845.151
"4889","1990$/tC","3. UNIFORM30",2055,"South America_SouthernCO2_LUC",211.288
"4890","1990$/tC","3. UNIFORM30",2055,"South AsiaCO2",1098.95
"4891","1990$/tC","3. UNIFORM30",2055,"South AsiaCO2_LUC",274.738
"4892","1990$/tC","3. UNIFORM30",2055,"South KoreaCO2",866.365
"4893","1990$/tC","3. UNIFORM30",2055,"South KoreaCO2_LUC",216.591
"4894","1990$/tC","3. UNIFORM30",2055,"Southeast AsiaCO2",853.987
"4895","1990$/tC","3. UNIFORM30",2055,"Southeast AsiaCO2_LUC",213.497
"4896","1990$/tC","3. UNIFORM30",2055,"TaiwanCO2",765.607
"4897","1990$/tC","3. UNIFORM30",2055,"USACO2",757.557
"4898","1990$/tC","3. UNIFORM30",2055,"USACO2_LUC",189.389
"4899","1990$/tC","3. UNIFORM30",2060,"Africa_EasternCO2",1072.85
"4900","1990$/tC","3. UNIFORM30",2060,"Africa_EasternCO2_LUC",321.855
