Units,scenario,region,land-allocation,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
thous km2,allansce1nz,Europe_Eastern,FruitsTree,3.46693398705,3.318212300766,3.420946510777,3.427780818871,3.379501061534,3.341352374463,3.3242564937576,3.3279694460063,3.3522566882798,3.38804030475555,3.43419796373714,3.44221131659573,3.47151855374572,3.47885008690107,3.45175759709837,3.42267325209245,3.39505273727337
thous km2,allansce1nz,Europe_Eastern,grass,75.329324,64.7991044,60.1067623,59.6259891,61.2001661,63.24031915,65.08265004,67.77850173,69.81255220999999,71.873116,73.75171431,74.73328174,75.80905976,75.87993967,75.63625034,75.21077918,74.76179136
thous km2,allansce1nz,Europe_Eastern,Legumes,5.011503455,4.6767957613,4.4876794695,4.0415796933,3.46420920146,3.06497361984,2.76616198434,2.73000855699,2.731447431772,2.7278747861049997,2.739324368674,2.783656485209,2.7984009237267,2.838967870891,2.8775892256968,2.9274368856273,2.9783535423088
thous km2,allansce1nz,Europe_Eastern,NutsSeedsTree,0.374597390719,0.362437269136,0.346200674048,0.301986673328,0.253157785613,0.2232787524218,0.20337348438220001,0.1932672290354,0.18656375789392998,0.17947828176678998,0.174480579389585,0.173744882202448,0.17084421985915998,0.17158343085649,0.171704105899451,0.172680319510185,0.174494212756689
thous km2,allansce1nz,Europe_Eastern,OilCropTree,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
thous km2,allansce1nz,Europe_Eastern,otherarable,90.7832578,69.165605641,58.12258471,49.197370589,43.399343048,41.416922131,40.714785916,42.261977096,43.468656791,44.912541548,46.380034615,47.1253184,47.957785041,48.061059457,47.861717321,47.471532396,47.059454538
thous km2,allansce1nz,Europe_Eastern,OtherGrainC4,1.9864179,2.0578944999999997,2.2094819,2.2776482,2.25351034,2.20649566,2.15584948,2.11047822,2.0752905999999998,2.0448054090000003,2.024532478,2.014774975,1.99624739,1.999259467,2.0017705279999998,2.004787123,2.00834871
thous km2,allansce1nz,Europe_Eastern,pasture (grazed),62.9687102,61.70325169,61.067547999999995,60.69242728,59.64540292,58.65050181,57.72212194,59.023471820000005,60.146446729999994,61.34015384,62.489801,63.29944548,63.86422362,64.26136576,64.46091034,64.51726851,64.5261608
thous km2,allansce1nz,Europe_Eastern,pasture (other),45.75632403,32.318439843,26.600366971,23.814488252,23.068331978,23.594781046,24.382417618,25.976700381999997,27.206205105,28.529531632,29.793499085,30.441192788,31.193540347,31.220558955999998,31.015871268999998,30.677734188,30.327811777
thous km2,allansce1nz,Europe_Eastern,rock and desert,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599,0.02599
thous km2,allansce1nz,Europe_Eastern,RootTuber,15.91079177848,15.537176337275,15.164073947944,14.826916647198999,14.515521003203,14.235084497079999,14.054947083268301,14.093232649871599,14.170687753799271,14.208894362028191,14.207456279172149,14.186830468501721,14.124872670631351,13.9989849606744,13.85479150631005,13.708337932085788,13.54985232467719
thous km2,allansce1nz,Europe_Eastern,shrubs,3.80714644160936,3.41353080127445,3.2324311410849598,3.226936290889714,3.31954084073899,3.433843190668818,3.538659160630102,3.672343270633092,3.7767189906345724,3.882913840639863,3.980066920647038,4.0266051806512575,4.079287000655759,4.077423780658081,4.060284580657962,4.034269090656205,4.007594530654179
thous km2,allansce1nz,Europe_Eastern,Soybean,19.454845134,18.144505237,17.145996907,15.205943001000001,12.868376102,11.2816558652,10.1798355044,9.5098600355,8.9444552769,8.458127864,8.0584302168,7.9600791620099995,7.79892263516,7.86283771885,7.96297586719,8.068205928420001,8.16992041847
thous km2,allansce1nz,Europe_Eastern,tundra,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835,4.71835
thous km2,allansce1nz,Europe_Eastern,UnsuitableGrassland,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862,4.94133862
thous km2,allansce1nz,Europe_Eastern,UnsuitableShrubland,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682,0.34674682
thous km2,allansce1nz,Europe_Eastern,UnsuitableUnmanagedForest,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001,5.309056780000001
thous km2,allansce1nz,Europe_Eastern,UnsuitableUnmanagedPasture,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046,2.704697046
thous km2,allansce1nz,Europe_Eastern,urban,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996,7.8886519999999996
thous km2,allansce1nz,Europe_Eastern,Vegetables,6.372235913421,6.382259057335,6.432126017989,6.3991027487487004,6.3214702045393,6.2742955550176,6.28181006201015,6.3801834616299,6.495708820307063,6.591066227676476,6.665028033881615,6.703618978039193,6.720527504517297,6.694587538749641,6.641066825977132,6.58498019184831,6.51898443139365
thous km2,allansce1nz,Europe_Non_EU,biomassGrass,0,8.9703948262,13.4685604361,17.722203906,23.0234110728,26.4074933151,28.828725501226998,27.318237727386,26.3875993038876,25.543367360796,24.6254587078746,23.649258227401898,22.7071404919594,22.2081810988037,21.9003505491092,21.7854460528161,21.8307034927197
thous km2,allansce1nz,Europe_Non_EU,biomassTree,0,71.9429561,98.5726562,117.3611981,136.11470699,147.02222378,154.320629991,145.36027661010002,139.968875565,135.21587339628,130.19940164676,125.01754556405,119.70320348521,117.27755683922999,115.71413419413,115.13787381645,115.42372430932
thous km2,allansce1nz,Europe_Non_EU,CornC4,22.81012640295,22.26848917606,22.16684769629,21.6381113992,20.4694458104,19.63572183457,18.781229428368,18.313865953256,17.701309029637,17.207772348044298,16.776732231495398,16.6113877669902,16.3987827911219,16.64166497303,16.837396269326,16.979292705743,17.085421525795
thous km2,allansce1nz,Europe_Non_EU,crops,157.47891471228,148.23414437686,143.07851599821,132.67602416854,118.13420538996,106.443917186478,96.873560409323,92.35025950343301,90.215796567664,88.5382314421206,87.19627171299253,86.14974401834321,84.33547750870423,84.41817820306191,84.24381706822302,84.09908257527667,84.10333369175527
thous km2,allansce1nz,Europe_Non_EU,FodderHerbC4,1.334004336654,1.355463993089,1.341211989163,1.294843994655,1.224463657576,1.1544069459319999,1.1022313425984,1.0779808261059,1.1110604386662,1.1550133550272,1.1978035639826,1.23147619410753,1.24451066439751,1.2704912837698201,1.29016824634862,1.3128437815357301,1.33957926186251
thous km2,allansce1nz,Europe_Non_EU,forest (managed),142.926233,144.764417,149.415118,155.80237,159.7462,161.45841000000001,162.37841,167.04007,169.8382,171.94672,173.97811000000002,176.03821,178.56561,179.43973,180.03534,180.15464,179.78354
thous km2,allansce1nz,Europe_Non_EU,forest (unmanaged),42.4553147,30.9258207,27.0316427,25.7928846,25.9554783,26.795485499999998,27.9590932,29.9946766,31.0296092,31.906638100000002,32.818289299999996,33.6653718,34.849954,34.873693,34.9335466,34.9273074,34.8401018
thous km2,allansce1nz,Europe_Non_EU,Fruits,6.052756389388,6.228097484752,6.27368885833,6.127072314389,5.798115937932,5.532957789505,5.314473676901,5.2614732499862,5.2666122484381,5.2801319736139,5.2873749999793,5.300347443193,5.253627880384,5.29601027704,5.29347294819,5.282955003810001,5.2686629714599995
thous km2,allansce1nz,Europe_Non_EU,FruitsTree,11.004183344,11.011262533,11.012034693,10.910690517,10.610366822,10.334522467,10.1033797262,10.1202596631,10.1305373847,10.11582919405,10.10340128444,10.072421757859999,10.00427489966,9.98329179565,9.9174136496,9.85088381528,9.7815194854
thous km2,allansce1nz,Europe_Non_EU,grass,218.8427,186.9259,171.59622000000002,164.3961,162.36426,163.96402,167.30999,173.77423,176.67507,179.08777,181.63465,184.06059,187.65988000000002,187.67544,187.87234,187.87868,187.63538
thous km2,allansce1nz,Europe_Non_EU,Legumes,8.8529501454,8.7806358532,8.6763026277,8.2002060899699991,7.37465916915,6.7280663849,6.15013471,5.963010433989,6.006010708221,6.0671142806030005,6.1337463781601,6.1823972334275,6.1427529830813,6.218330756035001,6.242007427759,6.283375334875,6.3359858037070005
thous km2,allansce1nz,Europe_Non_EU,NutsSeeds,0.38229423963,0.37316659804,0.3650425551,0.349681063421,0.323269783417,0.307531829603,0.29560792083299997,0.2837416465518,0.2805137551216,0.2782735740998,0.27748344612067,0.27687357461836,0.27316031337301,0.27507151576351,0.2726977347079,0.27046937522709,0.26971316666048
thous km2,allansce1nz,Europe_Non_EU,NutsSeedsTree,7.660636099,7.5584672132,7.3395078686,6.7084067764,5.8956935765,5.3714185754,4.97368288694,4.7005650566899995,4.60506878341,4.535350666636,4.492637401355,4.455137204213,4.366956039929,4.3906558463500005,4.348355771444,4.311384247523,4.3003844223379994
thous km2,allansce1nz,Europe_Non_EU,OilCropTree,9.26952633,9.046964504,8.3691911362,7.2802300144,6.009903644,5.1922755806000005,4.5853115413,4.24752394834,4.04866754316,3.8936971579699997,3.74642809546,3.69820425779,3.5966882935899998,3.64223268344,3.66692891515,3.69619932751,3.7356195404599997
thous km2,allansce1nz,Europe_Non_EU,otherarable,61.3051563,45.6445712,37.8647175,31.806272500000002,27.726798,26.2915397,26.003579300000002,27.1891399,27.6204385,28.0240016,28.5331987,29.0773769,29.9633556,30.011326,30.1214681,30.169287100000002,30.140975
thous km2,allansce1nz,Europe_Non_EU,OtherGrainC4,0.27950600400000003,0.288816275,0.298366922,0.330465324,0.3668399409,0.3895027127,0.4065020817,0.4273398181,0.43836982211,0.44708156788000003,0.45484080834,0.46157695286,0.47028643178,0.47046886023,0.47041767833000003,0.46956455431,0.46786872332
thous km2,allansce1nz,Europe_Non_EU,pasture (grazed),155.76738500000002,162.68581,169.188005,172.854202,172.686968,170.823542,167.253613,166.257726,166.839925,167.636754,168.12224799999998,168.42618,167.15756,168.666542,169.65371199999998,170.360257,170.915964
thous km2,allansce1nz,Europe_Non_EU,pasture (other),36.16509600002573,24.79605250002229,20.172293100020152,17.5537587000187,16.40315340001782,16.36577650001764,16.80355370001785,17.82093740001853,18.25425770001874,18.621497000018906,19.031594700019124,19.43932710001936,20.111106300019816,20.08416760001976,20.10418530001975,20.09474730001973,20.042270300019684
thous km2,allansce1nz,Europe_Non_EU,rock and desert,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184,0.35184
thous km2,allansce1nz,Europe_Non_EU,RootTuber,2.44634746927,2.38399651805,2.30619509923,2.21997761738,2.12731847498,2.060796778136,2.020083809734,2.0407823652907,2.0660385164647,2.08384502552707,2.09319250615476,2.0922527346371798,2.081690153750591,2.05695965457308,2.02545026745743,1.99358677731908,1.96105416214393
thous km2,allansce1nz,Europe_Non_EU,shrubs,65.81812400011967,56.736534900100104,52.3314860000866,49.88111960007101,48.75300860005645,48.82898390004842,49.473439600043655,51.14450730004243,51.912803000041215,52.56423360004033,53.26034020003985,53.942879100039676,54.924812000039864,54.965985000039844,55.04400900003991,55.060682400039944,55.00360720003996
thous km2,allansce1nz,Europe_Non_EU,Soybean,2.9988482944,2.641538809,2.4570890383,2.2040212510000003,1.8803912976,1.6479957514,1.4709103694299999,1.3493986552900001,1.28384111294,1.23920454999,1.20107644807,1.19132619911,1.16913126152,1.18827767101,1.19999061979,1.20980864283,1.22081664667
thous km2,allansce1nz,Europe_Non_EU,tundra,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068,1.36068
thous km2,allansce1nz,Europe_Non_EU,UnsuitableGrassland,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137,33.96137
thous km2,allansce1nz,Europe_Non_EU,UnsuitableShrubland,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567,8.13612567
thous km2,allansce1nz,Europe_Non_EU,UnsuitableUnmanagedForest,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995,5.7109989599999995
thous km2,allansce1nz,Europe_Non_EU,UnsuitableUnmanagedPasture,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005,4.5421320320000005
thous km2,allansce1nz,Europe_Non_EU,urban,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445,10.2445
thous km2,allansce1nz,Europe_Non_EU,Vegetables,12.4423363158,12.7289637064,12.9676799901,13.18259421624,13.30384092644,13.53571339697,13.884260009338,14.256230522257,14.611977907847999,14.904102484778699,15.1280330303713,15.252411743229,15.3121743383304,15.23786890525,15.105190134296,14.963927996676,14.806332714069
thous km2,allansce1nz,European Free Trade Association,biomassGrass,0,0.22942321392,0.19195518338,0.18243543235,0.305914609,0.3971822477,0.4710871073,0.4740412344,0.4755689095,0.4746650892,0.4690743448,0.4576496852,0.4529790146,0.43987851840000003,0.435458829,0.4301406905,0.4240052014
thous km2,allansce1nz,European Free Trade Association,biomassTree,0,61.1405718254,57.4116380131,54.171503465300006,67.0994426038,74.984366337,82.782937407,81.611106686,80.164397463,79.02079099800001,77.396364456,74.530842805,73.3531226809,71.96104772049999,72.2565616056,71.83348712680001,70.8609693335
thous km2,allansce1nz,European Free Trade Association,CornC4,0.132879293,0.124206117,0.1325242716,0.1424667425,0.143795542,0.1404959663,0.1425918015,0.14379463385,0.14042577357,0.136909689798,0.13218104644,0.12900051986900002,0.130397833221,0.135232850803,0.14040526336700002,0.143176289572,0.143769253412
thous km2,allansce1nz,European Free Trade Association,crops,6.77233885531,5.82191429638,6.23801221151,6.52678771993,6.10113096278,5.684060907226,5.48364822176,5.484373140744,5.4400652194827,5.427962310138,5.4196659602706,5.34398921769582,5.33238289362993,5.41185202917799,5.52859605978377,5.57489166460352,5.57038689307911
thous km2,allansce1nz,European Free Trade Association,FodderHerbC4,0.470418722,0.457310515,0.5436244619999999,0.64957414,0.6505893132,0.6280622922,0.6481912544,0.66391411433,0.67150364302,0.690818275921,0.708343738963,0.7020754945940001,0.7153851200766,0.7316215451092001,0.7625238230045,0.7774809698175,0.7798594321275001
thous km2,allansce1nz,European Free Trade Association,forest (managed),51.5720386,45.401909999999994,50.5678,61.178912000000004,63.20884,62.537231,58.359618000000005,60.657557000000004,63.102267,64.867547,66.903841,70.183903,71.595367,72.704204,72.032549,72.26595400000001,73.181801
thous km2,allansce1nz,European Free Trade Association,forest (unmanaged),68.8321108,32.2700952,31.1682512,26.68322857,18.69644877,15.41215421,13.81699014,13.36501796,13.01761728,12.7888181,12.65144533,12.59088505,12.51878401,12.56451219,12.58757641,12.61379417,12.64560092
thous km2,allansce1nz,European Free Trade Association,Fruits,0.16082516959999998,0.1548997081,0.1606800048,0.1668608286,0.16557700046,0.16211571109,0.15942591042999998,0.15998449875,0.16013403949,0.160088836033,0.160044504645,0.1593892432003,0.1589094912474,0.1599013983622,0.1602964906893,0.15982921117510002,0.1586776058327
thous km2,allansce1nz,European Free Trade Association,FruitsTree,0.08677446,0.0851330426,0.087092251,0.0880686708,0.08446520960000001,0.0809229216,0.07943321921,0.07888221683,0.07806951828,0.07743861315,0.076805422931,0.07561013352,0.074968157947,0.075492169657,0.076074532836,0.075923693337,0.07519292555700001
thous km2,allansce1nz,European Free Trade Association,grass,35.1863483,23.1716905,22.671593,20.7154588,16.6113856,14.4984895,13.2726949,12.8941412,12.5919328,12.3836018,12.2566433,12.2062694,12.1383149,12.180068,12.1953589,12.2182296,12.250047799999999
thous km2,allansce1nz,European Free Trade Association,Legumes,0.062437124,0.057513316,0.061857287000000004,0.06540965800000001,0.060361586,0.055122351,0.0520183305,0.052757293499999997,0.053351424,0.0542649966,0.055268905740000006,0.05514517937,0.055875430889999994,0.0569439554,0.05832432191,0.05900721012,0.0590892182
thous km2,allansce1nz,European Free Trade Association,NutsSeedsTree,0.0178403672,0.0161058648,0.0178188418,0.0189565289,0.0172669053,0.01590991878,0.01564089981,0.01541979137,0.015184832626,0.015106251402,0.01513462846,0.014802553051,0.014870346349500001,0.0151485199927,0.01543449941,0.0154420277063,0.015303317248
